t,vida
20.8005,30.4998836517334
20.8339,30.4998836517334
20.8669,30.4998836517334
20.9002,30.4998836517334
20.9334,30.4998836517334
20.9667,30.4998836517334
21.0004,30.4998836517334
21.0339,30.4998836517334
21.0673,30.4998836517334
21.1005,30.4998836517334
21.1340,30.4998836517334
21.1673,30.4998836517334
21.2005,30.4998836517334
21.2337,30.4998836517334
21.2670,30.4998836517334
21.3008,30.4998836517334
21.3337,30.4998836517334
21.3670,30.4998836517334
21.4007,30.4998836517334
21.4341,30.4998836517334
21.4670,30.4998836517334
21.5001,30.4998836517334
21.5336,30.4998836517334
21.5673,30.4998836517334
21.6005,30.4998836517334
21.6335,30.4998836517334
21.6669,30.4998836517334
21.7001,30.4998836517334
21.7338,30.4998836517334
21.7668,30.4998836517334
21.8002,30.4998836517334
21.8338,30.4998836517334
21.8674,30.4998836517334
21.9003,30.4998836517334
21.9338,30.4998836517334
21.9672,30.4998836517334
22.0004,30.4998836517334
22.0336,30.4998836517334
22.0672,30.4998836517334
22.1005,30.4998836517334
22.1337,30.4998836517334
22.1671,30.4998836517334
22.2006,30.4998836517334
22.2336,30.4998836517334
22.2672,30.4998836517334
22.3003,30.4998836517334
22.3335,30.4998836517334
22.3669,30.4998836517334
22.4005,30.4998836517334
22.4339,30.4998836517334
22.4670,30.4998836517334
22.5004,30.4998836517334
22.5341,30.4998836517334
22.5671,30.4998836517334
22.6007,30.4998836517334
22.6341,30.4998836517334
22.6674,30.4998836517334
22.7006,30.4998836517334
22.7337,30.4998836517334
22.7669,30.4998836517334
22.8004,30.4998836517334
22.8339,30.4998836517334
22.8669,30.4998836517334
22.9003,30.4998836517334
22.9337,30.4998836517334
22.9671,30.4998836517334
23.0007,30.4998836517334
23.0338,30.4998836517334
23.0670,30.4998836517334
23.1006,30.4998836517334
23.1335,30.4998836517334
23.1669,30.4998836517334
23.2002,30.4998836517334
23.2336,30.4998836517334
23.2673,30.4998836517334
23.3001,30.4998836517334
23.3340,30.4998836517334
23.3672,30.4998836517334
23.4001,30.4998836517334
23.4338,30.4998836517334
23.4670,30.4998836517334
23.5003,30.4998836517334
23.5336,30.4998836517334
23.5669,30.4998836517334
23.6006,30.4998836517334
23.6337,30.4998836517334
23.6674,30.4998836517334
23.7003,30.4998836517334
23.7336,30.4998836517334
23.7671,30.4998836517334
23.8005,30.4998836517334
23.8336,30.4998836517334
23.8671,30.4998836517334
23.9004,30.4998836517334
23.9340,30.4998836517334
23.9669,30.4998836517334
24.0005,30.4998836517334
24.0336,30.4998836517334
24.0671,30.4998836517334
24.1008,30.4998836517334
24.1337,30.4998836517334
24.1673,30.4998836517334
24.2003,30.4998836517334
24.2337,30.4998836517334
24.2672,30.4998836517334
24.3004,30.4998836517334
24.3340,30.4998836517334
24.3669,30.4998836517334
24.4002,30.4998836517334
24.4339,30.4998836517334
24.4672,30.4998836517334
24.5009,30.4998836517334
24.5339,30.4998836517334
24.5672,30.4998836517334
24.6005,30.4998836517334
24.6338,30.4998836517334
24.6669,30.4998836517334
24.7001,30.4998836517334
24.7335,30.4998836517334
24.7670,30.4998836517334
24.8003,30.4998836517334
24.8336,30.4998836517334
24.8668,30.4998836517334
24.9001,30.4998836517334
24.9339,30.4998836517334
24.9671,30.4998836517334
25.0003,30.4998836517334
25.0339,30.4998836517334
25.0669,30.4998836517334
25.1002,30.4998836517334
25.1336,30.4998836517334
25.1667,30.4998836517334
25.2002,30.4998836517334
25.2338,30.4998836517334
25.2668,30.4998836517334
25.3002,30.4998836517334
25.3335,30.4998836517334
25.3672,30.4998836517334
25.4001,30.4998836517334
25.4337,30.4998836517334
25.4670,30.4998836517334
25.5002,30.4998836517334
25.5338,30.4998836517334
25.5671,30.4998836517334
25.6002,30.4998836517334
25.6339,30.4998836517334
25.6668,30.4998836517334
25.7005,30.4998836517334
25.7338,30.4998836517334
25.7671,30.4998836517334
25.8002,30.4998836517334
25.8335,30.4998836517334
25.8668,30.4998836517334
25.9005,30.4998836517334
25.9335,30.4998836517334
25.9670,30.4998836517334
26.0006,30.4998836517334
26.0339,30.4998836517334
26.0671,30.4998836517334
26.1004,30.4998836517334
26.1335,30.4998836517334
26.1670,30.4998836517334
26.2006,30.4998836517334
26.2336,30.4998836517334
26.2669,30.4998836517334
26.3004,30.4998836517334
26.3339,30.4998836517334
26.3668,30.4998836517334
26.4005,30.4998836517334
26.4339,30.4998836517334
26.4669,30.4998836517334
26.5004,30.4998836517334
26.5336,30.4998836517334
26.5669,30.4998836517334
26.6006,30.4998836517334
26.6335,30.4998836517334
26.6668,30.4998836517334
26.7004,30.4998836517334
26.7335,30.4998836517334
26.7670,30.4998836517334
26.8006,30.4998836517334
26.8334,30.4998836517334
26.8669,30.4998836517334
26.9005,30.4998836517334
26.9338,30.4998836517334
26.9672,30.4998836517334
27.0004,30.4998836517334
27.0335,30.4998836517334
27.0669,30.4998836517334
27.1005,30.4998836517334
27.1338,30.4998836517334
27.1672,30.4998836517334
27.2004,30.4998836517334
27.2340,30.4998836517334
27.2668,30.4998836517334
27.3003,30.4998836517334
27.3336,30.4998836517334
27.3670,30.4998836517334
27.4005,30.4998836517334
27.4335,30.4998836517334
27.4668,30.4998836517334
27.5003,30.4998836517334
27.5336,30.4998836517334
27.5669,30.4998836517334
27.6007,30.4998836517334
27.6339,30.4998836517334
27.6668,30.4998836517334
27.7006,30.4998836517334
27.7338,30.4998836517334
27.7671,30.4998836517334
27.8001,30.4998836517334
27.8337,30.4998836517334
27.8671,30.4998836517334
27.9003,30.4998836517334
27.9335,30.4998836517334
27.9669,30.4998836517334
28.0007,30.4998836517334
28.0336,30.4998836517334
28.0673,30.4998836517334
28.1003,30.4998836517334
28.1337,30.4998836517334
28.1669,30.4998836517334
28.2005,30.4998836517334
28.2338,30.4998836517334
28.2671,30.4998836517334
28.3003,30.4998836517334
28.3336,30.4998836517334
28.3671,30.4998836517334
28.4004,30.4998836517334
28.4335,30.4998836517334
28.4672,30.4998836517334
28.5002,30.4998836517334
28.5336,30.4998836517334
28.5671,30.4998836517334
28.6001,30.4998836517334
28.6335,30.4998836517334
28.6668,30.4998836517334
28.7002,30.4998836517334
28.7341,30.4998836517334
28.7670,30.4998836517334
28.8005,30.4998836517334
28.8339,30.4998836517334
28.8669,30.4998836517334
28.9001,30.4998836517334
28.9336,30.4998836517334
28.9672,30.4998836517334
29.0004,30.4998836517334
29.0335,30.4998836517334
29.0672,30.4998836517334
29.1005,30.4998836517334
29.1338,30.4998836517334
29.1669,30.4998836517334
29.2003,30.4998836517334
29.2337,30.4998836517334
29.2669,30.4998836517334
29.3001,30.4998836517334
29.3339,30.4998836517334
29.3669,30.4998836517334
29.4005,30.4998836517334
29.4337,30.4998836517334
29.4668,30.4998836517334
29.5006,30.4998836517334
29.5334,30.4998836517334
29.5669,30.4998836517334
29.6004,30.4998836517334
29.6337,30.4998836517334
29.6667,30.4998836517334
29.7001,30.4998836517334
29.7335,30.4998836517334
29.7673,30.4998836517334
29.8005,30.4998836517334
29.8337,30.4998836517334
29.8670,30.4998836517334
29.9001,30.4998836517334
29.9338,30.4998836517334
29.9669,30.4998836517334
30.0003,30.4998836517334
30.0335,30.4998836517334
30.0672,30.4998836517334
30.1001,30.4998836517334
30.1336,30.4998836517334
30.1671,30.4998836517334
30.2003,30.4998836517334
30.2337,30.4998836517334
30.2668,30.4998836517334
30.3001,30.4998836517334
30.3337,30.4998836517334
30.3671,30.4998836517334
30.4008,30.4998836517334
30.4338,30.4998836517334
