t,vida
11.6170,992670.0
11.6339,992670.0
11.6504,992670.0
11.6670,992670.0
11.6835,992670.0
11.7001,992670.0
11.7169,992670.0
11.7336,992670.0
11.7501,992670.0
11.7668,992670.0
11.7837,992670.0
11.8002,992670.0
11.8168,992670.0
11.8335,992670.0
11.8501,992670.0
11.8667,992665.0
11.8839,992665.0
11.9002,992665.0
11.9174,992665.0
11.9337,992665.0
11.9504,992665.0
11.9672,992665.0
11.9838,992665.0
12.0004,992665.0
12.0170,992665.0
12.0340,992665.0
12.0507,992665.0
12.0669,992665.0
12.0835,992665.0
12.1005,992665.0
12.1173,992665.0
12.1339,992665.0
12.1507,992665.0
12.1668,992665.0
12.1836,992665.0
12.2004,992665.0
12.2168,992665.0
12.2335,992665.0
12.2506,992665.0
12.2667,992665.0
12.2836,992665.0
12.3005,992665.0
12.3172,992665.0
12.3338,992665.0
12.3504,992665.0
12.3671,992660.0
12.3837,992660.0
12.4003,992660.0
12.4170,992660.0
12.4335,992655.0
12.4501,992655.0
12.4671,992655.0
12.4838,992655.0
12.5000,992655.0
12.5172,992645.0
12.5340,992645.0
12.5506,992645.0
12.5668,992645.0
12.5837,992645.0
12.6004,992645.0
12.6168,992645.0
12.6337,992645.0
12.6503,992645.0
12.6672,992645.0
12.6835,992645.0
12.7004,992645.0
12.7168,992645.0
12.7335,992645.0
12.7504,992645.0
12.7673,992640.0
12.7836,992640.0
12.8005,992640.0
12.8168,992640.0
12.8341,992640.0
12.8506,992640.0
12.8667,992640.0
12.8836,992640.0
12.9004,992640.0
12.9171,992640.0
12.9336,992640.0
12.9503,992640.0
12.9671,992640.0
12.9837,992640.0
13.0003,992640.0
13.0168,992640.0
13.0337,992640.0
13.0503,992640.0
13.0669,992640.0
13.0834,992640.0
13.1006,992635.0
13.1168,992635.0
13.1336,992635.0
13.1503,992635.0
13.1671,992635.0
13.1837,992635.0
13.2004,992635.0
13.2173,992635.0
13.2337,992635.0
13.2503,992635.0
13.2668,992635.0
13.2838,992635.0
13.3002,992630.0
13.3169,992630.0
13.3334,992630.0
13.3503,992630.0
13.3671,992630.0
