t,vida
22.5006,205.41958618164062
22.5339,205.41958618164062
22.5670,205.41958618164062
22.6005,205.41958618164062
22.6339,205.41958618164062
22.6668,205.41958618164062
22.7001,205.41958618164062
22.7336,205.41958618164062
22.7669,205.41958618164062
22.8002,205.41958618164062
22.8338,205.41958618164062
22.8670,205.41958618164062
22.9006,205.41958618164062
22.9338,205.41958618164062
22.9671,205.41958618164062
23.0005,205.41958618164062
23.0337,205.41958618164062
23.0673,205.41958618164062
23.1004,205.41958618164062
23.1337,205.41958618164062
23.1671,205.41958618164062
23.2002,205.41958618164062
23.2338,205.41958618164062
23.2672,205.41958618164062
23.3005,205.41958618164062
23.3335,205.41958618164062
23.3672,205.41958618164062
23.4002,205.41958618164062
23.4339,205.41958618164062
23.4669,205.41958618164062
23.5003,205.41958618164062
23.5338,205.41958618164062
23.5669,205.41958618164062
23.6001,205.41958618164062
23.6335,205.41958618164062
23.6667,205.41958618164062
23.7006,205.41958618164062
23.7338,205.41958618164062
23.7671,205.41958618164062
23.8004,205.41958618164062
23.8337,205.41958618164062
23.8670,205.41958618164062
23.9004,205.41958618164062
23.9338,205.41958618164062
23.9668,205.41958618164062
24.0006,205.41958618164062
24.0337,205.41958618164062
24.0668,205.41958618164062
24.1005,205.41958618164062
24.1338,205.41958618164062
24.1670,205.41958618164062
24.2003,205.41958618164062
24.2336,205.41958618164062
24.2669,205.41958618164062
24.3002,205.41958618164062
24.3339,205.41958618164062
24.3669,205.41958618164062
24.4002,205.41958618164062
24.4335,205.41958618164062
24.4671,205.41958618164062
24.5007,205.41958618164062
24.5335,205.41958618164062
24.5672,205.41958618164062
24.6005,205.41958618164062
24.6339,205.41958618164062
24.6670,205.41958618164062
24.7006,205.41958618164062
24.7337,205.41958618164062
24.7670,205.41958618164062
24.8003,205.41958618164062
24.8339,205.41958618164062
24.8669,205.41958618164062
24.9002,205.41958618164062
24.9335,205.41958618164062
24.9668,205.41958618164062
25.0003,205.41958618164062
25.0334,205.41958618164062
25.0669,205.41958618164062
25.1002,205.41958618164062
25.1337,205.41958618164062
25.1669,205.41958618164062
25.2006,205.41958618164062
25.2336,205.41958618164062
25.2674,205.41958618164062
25.3005,205.41958618164062
25.3340,205.91957092285156
25.3670,205.91957092285156
25.4005,206.4195556640625
25.4335,206.91954040527344
25.4670,207.41952514648438
25.5003,208.4194793701172
25.5335,208.91946411132812
25.5670,209.41944885253906
25.6007,209.91943359375
25.6357,209.91943359375
25.6669,210.9193878173828
25.7009,210.9193878173828
25.7345,211.9193572998047
25.7672,211.9193572998047
25.8018,212.41934204101562
25.8336,213.41929626464844
25.8670,213.41929626464844
25.9003,214.4192657470703
25.9343,214.4192657470703
25.9686,215.4192352294922
26.0017,215.4192352294922
26.0345,216.419189453125
26.0673,216.419189453125
26.1008,216.91917419433594
26.1337,217.9191436767578
26.1675,217.9191436767578
26.2034,218.91909790039062
26.2341,218.91909790039062
26.2669,219.9190673828125
26.3008,220.41905212402344
26.3335,220.41905212402344
26.3671,221.41900634765625
26.4007,221.41900634765625
26.4337,221.9189910888672
26.4672,222.41897583007812
26.5003,222.91896057128906
26.5341,223.41893005371094
26.5673,223.91891479492188
26.6005,224.91888427734375
26.6337,225.4188690185547
26.6671,225.4188690185547
26.7019,225.4188690185547
26.7336,225.4188690185547
26.7676,225.4188690185547
26.8002,225.4188690185547
26.8338,225.4188690185547
26.8674,225.4188690185547
26.9013,225.4188690185547
26.9337,225.4188690185547
26.9673,225.4188690185547
27.0004,225.4188690185547
27.0342,225.4188690185547
27.0678,225.4188690185547
27.1002,225.4188690185547
27.1339,225.4188690185547
27.1674,225.4188690185547
27.2005,225.4188690185547
27.2339,225.4188690185547
27.2673,225.4188690185547
27.3004,225.4188690185547
27.3342,225.4188690185547
27.3671,225.4188690185547
27.4005,225.4188690185547
27.4346,225.4188690185547
27.4685,225.4188690185547
27.5003,225.4188690185547
27.5340,225.4188690185547
27.5676,225.4188690185547
27.6004,225.4188690185547
27.6347,225.4188690185547
27.6672,225.4188690185547
27.7004,225.4188690185547
27.7335,225.4188690185547
27.7691,225.4188690185547
27.8025,225.4188690185547
27.8337,225.4188690185547
27.8673,225.4188690185547
27.9004,225.4188690185547
27.9338,225.4188690185547
27.9672,225.4188690185547
28.0028,225.4188690185547
28.0338,225.4188690185547
28.0672,225.4188690185547
28.1028,225.4188690185547
28.1337,225.4188690185547
28.1685,225.4188690185547
28.2003,225.4188690185547
28.2337,225.4188690185547
28.2675,225.4188690185547
28.3009,225.4188690185547
28.3338,225.4188690185547
28.3671,225.4188690185547
28.4006,225.4188690185547
28.4339,225.4188690185547
28.4671,225.4188690185547
28.5006,225.4188690185547
28.5341,225.4188690185547
28.5672,225.4188690185547
28.6006,225.4188690185547
28.6337,225.4188690185547
28.6672,225.4188690185547
28.7018,225.4188690185547
28.7341,225.4188690185547
28.7670,225.4188690185547
28.8007,225.4188690185547
28.8337,225.4188690185547
28.8678,225.4188690185547
28.9016,225.4188690185547
28.9335,225.4188690185547
28.9675,225.4188690185547
29.0003,225.4188690185547
29.0347,225.4188690185547
29.0684,225.4188690185547
29.1006,225.4188690185547
29.1339,225.4188690185547
29.1671,225.4188690185547
29.2007,225.4188690185547
29.2349,225.4188690185547
29.2700,225.4188690185547
29.3005,225.4188690185547
29.3336,225.4188690185547
29.3669,225.4188690185547
29.4004,225.4188690185547
29.4341,225.4188690185547
29.4671,225.4188690185547
29.5010,225.4188690185547
29.5337,225.4188690185547
29.5669,225.4188690185547
29.6006,225.4188690185547
29.6339,225.4188690185547
29.6669,225.4188690185547
29.7012,225.4188690185547
29.7337,225.4188690185547
29.7687,225.4188690185547
29.8004,225.4188690185547
29.8335,225.4188690185547
29.8670,225.4188690185547
29.9013,225.4188690185547
29.9366,225.4188690185547
29.9672,225.4188690185547
30.0002,225.4188690185547
30.0338,225.4188690185547
30.0669,225.4188690185547
30.1002,225.4188690185547
30.1365,225.4188690185547
30.1690,225.4188690185547
30.2006,225.4188690185547
30.2342,225.4188690185547
30.2670,225.4188690185547
30.3008,225.4188690185547
30.3366,225.4188690185547
30.3670,225.4188690185547
30.4009,225.4188690185547
30.4339,225.4188690185547
30.4676,225.4188690185547
30.5005,225.4188690185547
30.5339,225.4188690185547
30.5678,225.4188690185547
30.6002,225.4188690185547
30.6344,225.4188690185547
30.6677,225.4188690185547
30.7002,225.4188690185547
30.7336,225.4188690185547
30.7672,225.4188690185547
30.8014,225.4188690185547
30.8353,225.4188690185547
30.8685,225.4188690185547
30.9003,225.4188690185547
30.9341,225.4188690185547
30.9685,225.4188690185547
31.0004,225.4188690185547
31.0357,225.4188690185547
31.0671,225.4188690185547
31.1007,225.4188690185547
31.1348,225.4188690185547
31.1741,225.4188690185547
31.2004,225.4188690185547
31.2337,225.4188690185547
31.2669,225.4188690185547
31.3004,225.4188690185547
31.3339,225.4188690185547
31.3676,225.4188690185547
31.4023,225.4188690185547
31.4338,225.4188690185547
31.4670,225.4188690185547
31.5005,225.4188690185547
31.5342,225.4188690185547
31.5669,225.4188690185547
31.6036,225.4188690185547
31.6339,225.4188690185547
31.6673,225.4188690185547
31.7007,225.4188690185547
31.7364,225.4188690185547
31.7669,225.4188690185547
31.8008,225.4188690185547
31.8335,225.4188690185547
31.8677,225.4188690185547
31.9029,225.4188690185547
31.9344,225.4188690185547
31.9674,225.4188690185547
32.0004,225.4188690185547
32.0339,225.4188690185547
32.0687,225.4188690185547
32.1013,225.4188690185547
32.1343,225.4188690185547
32.1672,225.4188690185547
32.2008,225.4188690185547
32.2341,225.4188690185547
32.2703,225.4188690185547
32.3010,225.4188690185547
32.3338,225.4188690185547
32.3669,225.4188690185547
32.4012,225.4188690185547
32.4339,225.4188690185547
32.4683,225.4188690185547
32.5012,225.4188690185547
32.5335,225.4188690185547
32.5671,225.4188690185547
32.6014,225.4188690185547
32.6337,225.4188690185547
32.6678,225.4188690185547
32.7007,225.4188690185547
32.7336,225.4188690185547
32.7670,225.4188690185547
32.8021,225.4188690185547
32.8339,225.4188690185547
32.8672,225.4188690185547
32.9002,225.4188690185547
32.9349,225.4188690185547
32.9691,225.4188690185547
33.0005,225.4188690185547
33.0340,225.4188690185547
33.0672,225.4188690185547
33.1006,225.4188690185547
33.1340,225.4188690185547
33.1669,225.4188690185547
33.2009,225.4188690185547
33.2340,225.4188690185547
33.2670,225.4188690185547
33.3001,225.4188690185547
33.3337,225.4188690185547
33.3670,225.4188690185547
33.4006,225.4188690185547
33.4339,225.4188690185547
33.4674,225.4188690185547
33.5005,225.4188690185547
33.5346,225.4188690185547
33.5676,225.4188690185547
33.6005,225.4188690185547
33.6345,225.4188690185547
33.6673,225.4188690185547
33.7015,225.4188690185547
33.7343,225.4188690185547
33.7670,225.4188690185547
33.8006,225.4188690185547
33.8335,225.4188690185547
33.8673,225.4188690185547
33.9006,225.4188690185547
33.9339,225.4188690185547
33.9674,225.4188690185547
34.0003,225.4188690185547
34.0336,225.4188690185547
34.0672,225.4188690185547
34.1002,225.4188690185547
34.1335,225.4188690185547
34.1673,225.4188690185547
34.2006,225.4188690185547
34.2351,225.4188690185547
34.2673,225.4188690185547
34.3009,225.4188690185547
34.3337,225.4188690185547
34.3672,225.4188690185547
34.4006,225.4188690185547
34.4340,225.4188690185547
34.4670,225.4188690185547
34.5017,225.4188690185547
34.5337,225.4188690185547
34.5673,225.4188690185547
34.6004,225.4188690185547
34.6361,225.4188690185547
34.6670,225.4188690185547
34.7009,225.4188690185547
34.7339,225.4188690185547
34.7672,225.4188690185547
34.8022,225.4188690185547
34.8338,225.4188690185547
34.8672,225.4188690185547
34.9005,225.4188690185547
34.9338,225.4188690185547
34.9681,225.4188690185547
35.0010,225.4188690185547
35.0338,225.4188690185547
35.0670,225.4188690185547
35.1003,225.4188690185547
35.1338,225.4188690185547
35.1674,225.4188690185547
35.2002,225.4188690185547
35.2338,225.4188690185547
35.2669,225.4188690185547
35.3004,225.4188690185547
35.3338,225.4188690185547
35.3676,225.4188690185547
35.4007,225.4188690185547
35.4337,225.4188690185547
35.4672,225.4188690185547
35.5001,225.4188690185547
35.5336,225.4188690185547
