t,vida
12.2170,989760.0
12.2338,989760.0
12.2504,989760.0
12.2681,989760.0
12.2835,989760.0
12.3005,989760.0
12.3171,989760.0
12.3336,989760.0
12.3506,989655.0
12.3672,989655.0
12.3836,989655.0
12.4005,989655.0
12.4168,989655.0
12.4339,989655.0
12.4506,989655.0
12.4671,989655.0
12.4835,989655.0
12.5005,989655.0
12.5169,989655.0
12.5340,989655.0
12.5506,989550.0
12.5668,989550.0
12.5838,989550.0
12.6006,989550.0
12.6168,989550.0
12.6334,989550.0
12.6503,989550.0
12.6670,989550.0
12.6838,989550.0
12.7001,989550.0
12.7169,989445.0
12.7336,989445.0
12.7506,989445.0
12.7670,989445.0
12.7835,989445.0
12.8012,989445.0
12.8168,989445.0
12.8335,989445.0
12.8503,989445.0
12.8672,989445.0
12.8839,989445.0
12.9005,989445.0
12.9171,989445.0
12.9336,989445.0
12.9507,989340.0
12.9671,989340.0
12.9837,989235.0
13.0004,989235.0
13.0169,989235.0
13.0339,989235.0
13.0506,989235.0
13.0669,989235.0
13.0836,989235.0
13.1002,989235.0
13.1170,989235.0
13.1337,989235.0
13.1508,989235.0
13.1670,989235.0
13.1835,989130.0
13.2005,989130.0
13.2172,989130.0
13.2339,989130.0
13.2503,989130.0
13.2673,989130.0
13.2837,989130.0
13.3007,989130.0
13.3170,989130.0
13.3340,989130.0
13.3507,989130.0
13.3676,989130.0
13.3840,989130.0
13.4004,989130.0
13.4169,989130.0
13.4339,989130.0
13.4506,989130.0
13.4669,989130.0
13.4839,989130.0
13.5001,989130.0
13.5169,989130.0
13.5337,989130.0
13.5503,989130.0
13.5672,989130.0
13.5839,989130.0
13.6006,989130.0
13.6172,989130.0
13.6334,989130.0
13.6504,989130.0
13.6668,989130.0
13.6837,989130.0
13.7008,989130.0
13.7172,989130.0
13.7335,989130.0
13.7503,989130.0
13.7671,989130.0
13.7834,989130.0
13.8005,989130.0
13.8172,989130.0
13.8340,989130.0
13.8501,989130.0
13.8674,989130.0
13.8838,989130.0
13.9003,989130.0
13.9170,989130.0
13.9335,989130.0
13.9504,989130.0
13.9669,989130.0
13.9835,989130.0
14.0006,989130.0
14.0171,989130.0
14.0342,989130.0
14.0509,989130.0
14.0674,989130.0
14.0838,989025.0
14.1006,989025.0
14.1168,989025.0
